c_id	text_x	transcript	text_y
334876	他把她的秘密告诉了他的朋友。	Ta1 ba3 ta1 de5 mi4mi4 gao4su5 le5 ta1 de5 peng2you5.	He betrayed her secret to his friends.
334878	他娶了一个空姐。	Ta1 qu3 le5 yi1 ge4 kong1 jie3.	He married a stewardess.
334881	预防措施比真正的治疗更有效。	Yu4fang2 cuo4shi1 bi3 zhen1zheng4 de5 zhi4liao2 geng4 you3xiao4.	Preventive measures are much more effective than the actual treatment.
334882	这条河水流湍急。	Zhe4 tiao2 he2 shui3liu2 tuan1ji2.	This river flows rapidly.
334883	这封信是玛丽写的吗？	Zhe4 feng1 xin4 shi4 Ma3li4 xie3 de5 ma5?	Was this letter written by Mary?
334887	您想再来点茶吗？	Nin2 xiang3 zai4 lai2 dian3 cha2 ma5?	Would you like some more tea?
334888	你的行为完全合法。	Ni3 de5 xing2wei2 wan2quan2 he2fa3.	Your conduct is perfectly legal.
334889	我坐在他旁边。	Wo3 zuo4 zai4 ta1 pang2bian1.	I sat by his side.
334892	演出真的很有意思，你该去看看的。	Yan3chu1 zhen1 de5 hen3 you3 yi4si5, ni3 gai1 qu4 kan4kan5 de5.	The show was very interesting. You should have seen it.
334894	这个岛在日本的南面。	Zhe4ge5 dao3 zai4 Ri4ben3 de5 nan2mian4.	This island is in the south of Japan.
334897	她把她的小孩一个人留在那里去购物了。	Ta1 ba3 ta1 de5 xiao3hai2 yi1ge4ren2 liu2 zai4 na4li5 qu4 gou4wu4 le5.	She went shopping, leaving her little child all alone.
334900	这个犯罪和我一点关系都没有。	Zhe4ge5 fan4zui4 he2 wo3 yi1dian3 guan1xi5 dou1 mei2you3.	I have nothing to do with the crime.
334901	我一直想见你。	Wo3 yi1zhi2 xiang3 jian4 ni3.	I always wanted to see you.
334902	我们使用了强大的措施来预防。	Wo3men5 shi3yong4 le5 qiang2da4 de5 cuo4shi1 lai2 yu4fang2.	We took strong measures to prevent it.
334903	年轻的时候你应该开拓你的思想。	Nian2qing1 de5 shi2hou5 ni3 ying1gai1 kai1tuo4 ni3 de5 si1xiang3.	You should enrich your mind when young.
334904	昨晚我们听了总统在电视上的讲话。	Zuo2wan3 wo3men5 ting1 le5 zong3tong3 zai4 dian4shi4 shang4 de5 jiang3hua4.	Yesterday evening we heard the President talk on television.
334905	他讲不好法语。	Ta1 jiang3 bu4 hao3 Fa3yu3.	He speaks poor French.
334906	我学会了不靠她生活。	Wo3 xue2hui4 le5 bu4 kao4 ta1 sheng1huo2.	I learned to live without her.
334907	没有人理解我。	Mei2you3ren2 li3jie3 wo3.	Nobody understands me.
334910	明天，他将登上月球。	Ming2tian1, ta1 jiang1 deng1shang4 yue4qiu2.	Tomorrow, he will land on the moon.
334912	得了！你弄得她不自在了！	De2le5! Ni3 nong4 de5 ta1 bu4 zi4zai5 le5!	Stop it! You're making her feel uncomfortable!
334914	我没有一个愿意跟我一起旅行的人。	Wo3 mei2you3 yi1 ge4 yuan4yi4 gen1 wo3 yi1qi3 lv3xing2 de5 ren2.	I don't have anyone who'd travel with me.
334915	你会很惊讶你在一周内能学到的东西。	Ni3 hui4 hen3 jing1ya4 ni3 zai4 yi1 zhou1 nei4 neng2 xue2 dao4 de5 dong1xi5.	You'd be surprised what you can learn in a week.
334917	不管我做什么，她都说我能做得更好。	Bu4 guan3 wo3 zuo4 shen2me5, ta1 dou1 shuo1 wo3 neng2 zuo4 de5 geng4 hao3.	Whatever I do, she says I can do better.
334918	外国人使我惊讶。	Wai4guo2ren2 shi3 wo3 jing1ya4.	Foreigners astound me.
334920	为什么你要对你没做过的事表示抱歉？	Wei4shen2me5 ni3 yao4 dui4 ni3 mei2 zuo4 guo5 de5 shi4 biao3shi4 bao4qian4?	Why say sorry for something you haven't even done?
334921	大家都想见到你，你太有名了！	Da4jia1 dou1 xiang3 jian4 dao4 ni3, ni3 tai4 you3ming2 le5!	Everyone wants to meet you. You're famous!
334922	除了相信对方以外，你们没什么要做的了。	Chu2le5 xiang1xin4 dui4fang1 yi3wai4, ni3men5 mei2 shen2me5 yao4 zuo4 de5 le5.	All you need to do is trust each other.
334923	你怎么在太空里找到食物？	Ni3 zen3me5 zai4 tai4kong1 li3 zhao3dao4 shi2wu4?	How do you find food in outer space?
334924	那就是问题所在了。	Na4 jiu4shi4 wen4ti2 suo3zai4 le5.	Therein lies the problem.
334925	我在想你今天会不会来。	Wo3 zai4 xiang3 ni3 jin1tian1 hui4 bu4 hui4 lai2.	I was wondering if you were going to show up today.
334927	我们周三下午没课。	Wo3men5 Zhou1san1 xia4wu3 mei2 ke4.	We have no classes on Wednesday afternoons.
334928	耶稣是圣母玛利亚生的。	Ye1su1 shi4 Sheng4mu3 Ma3li4ya4 sheng1 de5.	Jesus was born of Mary.
334971	她是医生。	Ta1 shi4 yi1sheng1.	She is a doctor.
334972	露西和我一样有很多朋友。	Lu4xi1 he2 wo3 yi1yang4 you3 hen3 duo1 peng2you5.	Like me, Lucy has many friends.
334975	他住在公园周围的某个地方。	Ta1 zhu4 zai4 gong1yuan2 zhou1wei2 de5 mou3 ge5 di4fang5.	He lives somewhere around the park.
334979	他去了某个地方。	Ta1 qu4 le5 mou3 ge4 di4fang5.	He went to some place or other.
334980	他看上去是个十足的绅士。	Ta1 kan4shang5qu5 shi4 ge5 shi2zu2 de5 shen1shi4.	He looks every inch a gentleman.
334981	这所学校是1970年建成的。	Zhe4 suo3 xue2xiao4 shi4 yi1 jiu3 qi1 ling2 nian2 jian4cheng2 de5.	This school was founded in 1970.
334982	这所学校为学生提供教科书。	Zhe4 suo3 xue2xiao4 wei2 xue2sheng5 ti2gong1 jiao4ke1shu1.	This school supplies students with textbooks.
334983	这个学校的学生很友好。	Zhe4ge5 xue2xiao4 de5 xue2sheng5 hen3 you3hao3.	The students of this school are kind.
334985	这儿有人说日语吗？	Zhe4r5 you3 ren2 shuo1 Ri4yu3 ma5?	Does anyone here speak Japanese?
334986	我能把我的车停在这儿吗？	Wo3 neng2 ba3 wo3 de5 che1 ting2 zai4 zhe4r5 ma5?	Could I park my car here?
334988	我期望能在圣诞节见到你。	Wo3 qi1wang4 neng2 zai4 Sheng4dan4jie2 jian4dao4 ni3.	I hope I can see you at Christmas.
334990	奥运会最重要的不是获胜，而是参与。	Ao4yun4hui4 zui4 zhong4yao4 de5 bu4 shi4 huo4sheng4, er2shi4 can1yu4.	The most important thing in the Olympic Games is not winning but taking part.
334991	奥运会重要的是参与，不是获胜。	Ao4yun4hui4 zhong4yao4 de5 shi4 can1yu4, bu4 shi4 huo4sheng4.	The important thing about the Olympic Games is not to win, but to take part in them.
334993	每隔四年，奥运会举行一次。	Mei3ge2 si4 nian2, Ao4yun4hui4 ju3xing2 yi1ci4.	The Olympic Games take place at intervals of four years.
334994	奥林匹克的起源是什么？	Ao4lin2pi3ke4 de5 qi3yuan2 shi4 shen2me5?	What are the origins of the Olympics?
334995	在奥运会的竞赛中，金牌代表第一名，银牌代表第二名，铜牌是第三名。	Zai4 Ao4yun4hui4 de5 jing4sai4 zhong1, jin1pai2 dai4biao3 di4-yi1 ming2, yin2pai2 dai4biao3 di4-er4 ming2, tong2pai2 shi4 di4-san1 ming2.	In Olympic competitions, a gold medal is for first place, a silver medal for second, and a bronze medal is for third place.
334996	Olivier饰演了哈姆雷特一角。	Olivier shi4yan3 le5 Ha1mu3lei2te4 yi1 jue2.	Olivier acted the part of Hamlet.
334997	油是从橄榄中提炼出来的。	You2 shi4 cong2 gan3lan3 zhong1 ti2lian4 chu1lai2 de5.	Oil is extracted from olives.
334999	我现在感觉好多了，但我知道爸爸还是会很担心。	Wo3 xian4zai4 gan3jue2 hao3 duo1 le5, dan4 wo3 zhi1dao4 ba4ba5 hai2shi5 hui4 hen3 dan1xin1.	I'm feeling better now, but I know that my father will still be very worried.
335000	在我去荷兰之前，我从没见过风车。	Zai4 wo3 qu4 He2lan2 zhi1qian2, wo3 cong2mei2 jian4 guo5 feng1che1.	I had never seen a windmill until I visited the Netherlands.
335001	荷兰是个小国。	He2lan2 shi4 ge5 xiao3 guo2.	The Netherlands is a small country.
335002	大约两周内。	Da4yue1 liang3 zhou1 nei4.	In about two weeks.
335003	请给我一杯茶。	Qing3 gei3 wo3 yi1 bei1 cha2.	A cup of tea, please.
335004	我要的是茶，而他却给了我一杯咖啡。	Wo3 yao4 de5 shi4 cha2, er2 ta1 que4 gei3 le5 wo3 yi1 bei1 ka1fei1.	He brought me coffee, when I had asked for tea.
335005	钱币的价值取决于所使用的金属的重量。	Qian2bi4 de5 jia4zhi2 qu3jue2 yu2 suo3 shi3yong4 de5 jin1shu3 de5 zhong4liang4.	The value of the coins depended on the weight of the metal used.
335006	你可以选择红茶，咖啡或牛奶。	Ni3 ke3yi3 xuan3ze2 hong2cha2, ka1fei1 huo4 niu2nai3.	You have a choice of black tea, coffee, or milk.
335007	请来两杯茶和一杯咖啡。	Qing3 lai2 liang3 bei1 cha2 he2 yi1 bei1 ka1fei1.	Two teas and a coffee, please.
335008	您想要茶还是咖啡？	Nin2 xiang3yao4 cha2 hai2shi5 ka1fei1?	Would you like tea or coffee?
335009	我可以在茶和咖啡之间做个选择。	Wo3 ke3yi3 zai4 cha2 he2 ka1fei1 zhi1jian1 zuo4 ge5 xuan3ze2.	I can choose between tea and coffee.
335010	这么做有什么好处吗？	Zhe4me5 zuo4 you3 shen2me5 hao3chu5 ma5?	Does doing things in this way have a benefit?
335011	这么做没什么好处。	Zhe4me5 zuo4 mei2 shen2me5 hao3chu5.	Doing things in this way has no benefit.
335012	这种尝试很荒谬。	Zhe4zhong3 chang2shi4 hen3 huang1miu4.	It's nonsense to try that.
335013	要是我们做了同样的事，我们将会受到惩罚。	Yao4shi5 wo3men5 zuo4 le5 tong2yang4 de5 shi4, wo3men5 jiang1hui4 shou4dao4 cheng2fa2.	Were we to do such a thing, we should be punished.
335016	这没有任何区别。	Zhe4 mei2you3 ren4he2 qu1bie2.	That won't make any difference.
335017	他一到伦敦就给我发了个电报。	Ta1 yi1 dao4 Lun2dun1 jiu4 gei3 wo3 fa1 le5 ge4 dian4bao4.	On his arrival in London, he sent me a telegram.
335018	我一到伦敦就会给你留言的。	Wo3 yi1 dao4 Lun2dun1 jiu4 hui4 gei3 ni3 liu2yan2 de5.	As soon as I get to London, I'll drop you a line.
335019	别忘了一到伦敦就给我们留言啊。	Bie2 wang4 le5 yi1 dao4 Lun2dun1 jiu4 gei3 wo3men5 liu2yan2 a1.	Be sure to drop us a line as soon as you get to London.
335020	你要去伦敦读书是真的吗？	Ni3 yao4 qu4 Lun2dun1 du2shu1 shi4 zhen1 de5 ma5?	Are you really going to London to study?
335021	我在伦敦的时候，应该会去看一两场演出。	Wo3 zai4 Lun2dun1 de5 shi2hou5, ying1gai1 hui4 qu4 kan4 yi1 liang3 chang3 yan3chu1.	When I am in London, I will most probably go catch a few performances.
335022	伦敦有很多公园。	Lun2dun1 you3 hen3 duo1 gong1yuan2.	There are a lot of parks in London.
335023	伦敦有很多漂亮的公园。	Lun2dun1 you3 hen3 duo1 piao4liang5 de5 gong1yuan2.	There are many beautiful parks in London.
335024	你什么时候去伦敦的？	Ni3 shen2me5 shi2hou5 qu4 Lun2dun1 de5?	When did you go to London?
335025	他喜欢冒险。	Ta1 xi3huan5 mao4xian3.	He is fond of adventure.
335030	他现在出去了。	Ta1 xian4zai4 chu1qu4 le5.	He is out now.
335031	这颗钻石不是真的。	Zhe4 ke1 zuan4shi2 bu4 shi4 zhen1 de5.	This diamond isn't real.
335032	我在考虑明年去国外。	Wo3 zai4 kao3lv4 ming2nian2 qu4 guo2wai4.	I'm thinking of going abroad next year.
335033	这是张舒服的椅子。	Zhe4 shi4 zhang1 shu1fu5 de5 yi3zi5.	This is a comfortable chair.
335035	系上您的安全带。	Ji4shang5 nin2 de5 an1quan2dai4.	Fasten your seat belt.
335036	这支笔和我昨天掉的那支一样。	Zhe4 zhi1 bi3 he2 wo3 zuo2tian1 diao4 de5 nei4 zhi1 yi1yang4.	This is the same pen that I lost yesterday.
335037	你觉得我之前在做什么？	Ni3 jue2de5 wo3 zhi1qian2 zai4 zuo4 shen2me5?	What do you think I've been doing?
335038	我不知道我还有没有。	Wo3 bu4 zhi1dao4 wo3 hai2 you3 mei2you3.	I don't know if I still have it.
335041	我怎么可能是机器人呢？机器人不会做梦。	Wo3 zen3me5 ke3neng2 shi4 ji1qi4ren2 ne5? ji1qi4ren2 bu4 hui4 zuo4meng4.	How could I be a robot? Robots don't dream.
335043	但是说真的，第21集让我笑得眼泪都要出来了。	Dan4shi4 shuo1 zhen1 de5, di4 er4 shi2 yi1 ji2 rang4 wo3 xiao4 de5 yan3lei4 dou1 yao4 chu1lai2 le5.	Seriously though, episode 21 made me almost cry while laughing.
335045	我也无法解释。	Wo3 ye3 wu2fa3 jie3shi4.	I can't explain it either.
335046	我做得好到不能再好了。	Wo3 zuo4 de5 hao3 dao4 bu4 neng2 zai4 hao3 le5.	I can't do any better.
335049	但你很可能猜得到会发生什么。	Dan4 ni3 hen3 ke3neng2 cai1 de5 dao4 hui4 fa1sheng1 shen2me5.	You can probably guess what happens though.
335050	我不想这种事发生。	Wo3 bu4 xiang3 zhe4 zhong3 shi4 fa1sheng1.	I didn't want this to happen.
335052	有一天我去法国是无可避免的，我只是不知道何时。	You3 yi1 tian1 wo3 qu4 Fa3guo2 shi4 wu2 ke3 bi4mian3 de5, wo3 zhi3 shi4 bu4 zhi1dao4 he2shi2.	It is inevitable that I go to France someday, I just don't know when.
335054	我不该退出的。	Wo3 bu4 gai1 tui4chu1 de5.	I shouldn't have logged off.
335055	我生平难得做了一件好事...却是没用的。	Wo3 sheng1ping2 nan2de2 zuo4 le5 yi1 jian4 hao3shi4... que4shi4 mei2yong4 de5.	For once in my life I'm doing a good deed... And it is useless.
335057	为什么你不来看我们？	Wei4shen2me5 ni3 bu4 lai2 kan4 wo3men5?	Why don't you come visit us?
335058	祝贺你。	Zhu4he4 ni3.	Congratulations!
335059	我很好奇。	Wo3 hen3 hao4qi2.	I am curious.
335060	我不再爱你了。	Wo3 bu4 zai4 ai4 ni3 le5.	I don't love you anymore.
335063	那我就不继续打扰你，玩数独游戏去了。	Na4 wo3 jiu4 bu4 ji4xu4 da3rao3 ni3, wan2 shu4du2 you2xi4 qu4 le5.	I will play Sudoku then instead of continuing to bother you.
335067	你回答了什么？	Ni3 hui2da2 le5 shen2me5?	What did you answer?
335068	我很喜欢烛光。	Wo3 hen3 xi3huan5 zhu2guang1.	I like candlelight.
335070	在我看来很有意思！	Zai4 wo3 kan4lai2 hen3 you3 yi4si5!	It seems interesting to me.
335077	他是个网球高手。	Ta1 shi4 ge5 wang3qiu2 gao1shou3.	He is a good tennis player.
335078	他离网球高手还差得远呢。	Ta1 li2 wang3qiu2 gao1shou3 hai2 cha4 de5 yuan3 ne5.	He is far from a good tennis player.
335079	他网球打得很烂。	Ta1 wang3qiu2 da3 de5 hen3 lan4.	He is rather poor at tennis.
335080	他是个很安静的人，头顶有点秃。	Ta1 shi4 ge5 hen3 an1jing4 de5 ren2, tou2 ding3 you3dian3 tu1.	He's a quiet man, a little bald on top.
335081	他随便开了一枪。	Ta1 sui2bian4 kai1 le5 yi1 qiang1.	He fired a shot at random.
335082	他跑得能有多快就有多快。	Ta1 pao3 de5 neng2 you3 duo1 kuai4 jiu4 you3 duo1 kuai4.	He ran as fast as he could.
335084	他能赚多少就赚多少。	Ta1 neng2 zhuan4 duo1shao5 jiu4 zhuan4 duo1shao5.	He earned as much money as possible.
335085	他把书放在了桌上。	Ta1 ba3 shu1 fang4 zai4 le5 zhuo1 shang4.	He put the book on the table.
335086	他把他的手从桌上移开了。	Ta1 ba3 ta1 de5 shou3 cong2 zhuo1 shang4 yi2kai1 le5.	He withdrew his hand from the table.
335087	他把他的那段话从磁带里删除了。	Ta1 ba3 ta1 de5 nei4 duan4 hua4 cong2 ci2dai4 li3 shan1chu2 le5.	He erased his speech from the tape.
335088	他是个钓鱼专家。	Ta1 shi4 ge5 diao4yu2 zhuan1jia1.	He is an expert at fishing.
335089	他总是带着黑色眼镜。	Ta1 zong3shi4 dai4 zhe5 hei1se4 yan3jing4.	He always wears dark glasses.
335090	他网球打得很好。	Ta1 wang3qiu2 da3 de5 hen3 hao3.	He can play tennis very well.
335091	他打网球打得很好。	Ta1 da3 wang3qiu2 da3 de5 hen3 hao3.	He is good at playing tennis.
335092	他是个网球球手。	Ta1 shi4 ge5 wang3qiu2 qiu2shou3.	He is a tennis player.
335093	他打了网球。	Ta1 da3 le5 wang3qiu2.	He played tennis.
335095	他既会打网球，又会打棒球。	Ta1 ji4 hui4 da3 wang3qiu2, you4 hui4 da3 bang4qiu2.	He can play both tennis and baseball.
335096	他去钓鱼了，而没去打网球。	Ta1 qu4 diao4yu2 le5, er2 mei2 qu4 da3 wang3qiu2.	He went fishing instead of playing tennis.
335098	他对我说了谎，这就是为什么我生他的气了。	Ta1 dui4 wo3 shuo1 le5 huang3, zhe4 jiu4 shi4 wei4shen2me5 wo3 sheng1 ta1 de5 qi4 le5.	He lied to me. That is why I am angry with him.
335099	这个词是什么意思？	Zhe4ge5 ci2 shi4 shen2me5 yi4si5?	What does this word mean?
335102	那个孩子可能在回家的路上被绑架了。	Nei4ge5 hai2zi5 ke3neng2 zai4 hui2jia1 de5 lu4shang5 bei4 bang3jia4 le5.	That child may have been kidnapped on his way home.
335103	您能教我下国际象棋吗？	Nin2 neng2 jiao1 wo3 xia4 guo2ji4 xiang4qi2 ma5?	Can you teach me to play chess?
335104	他认识很多人。	Ta1 ren4shi5 hen3 duo1 ren2.	He knows a lot of people.
335105	他太不合群。	Ta1 tai4 bu4 he2qun2.	He is unsociable.
335106	他很容易觉得累。	Ta1 hen3 rong2yi4 jue2de5 lei4.	He gets tired easily.
335107	他终于完成了他的目标。	Ta1 zhong1yu2 wan2cheng2 le5 ta1 de5 mu4biao1.	In the end he achieved his objective.
335109	最后，他终于明白了那个理论。	Zui4 hou4, ta1 zhong1yu2 ming2bai5 le5 nei4ge5 li3lun4.	At long last, he understood the theory.
335110	他最终成了IBM的总裁。	Ta1 zui4 zhong1 cheng2le5 IBM de5 zong3cai2.	He finally became the president of IBM.
335111	他看了一眼他的表。	Ta1 kan4 le5 yi1yan3 ta1 de5 biao3.	He glanced at his watch.
335113	他有点像他的父亲。	Ta1 you3dian3 xiang4 ta1 de5 fu4qin1.	He is a bit like his father.
335114	他有点苍白。	Ta1 you3dian3 cang1bai2.	He looks kind of pale.
335115	他停下来抽根烟。	Ta1 ting2xia4lai2 chou1 gen1 yan1.	He paused to have a cigarette.
335116	我觉得他有几分像个诗人。	Wo3 jue2de5 ta1 you3 ji3fen1 xiang4 ge5 shi1ren2.	I think he is something of a poet.
335117	他有几分像学者。	Ta1 you3 ji3fen1 xiang4 xue2zhe3.	He is something of a scholar.
335118	他和我同岁。	Ta1 he2 wo3 tong2 sui4.	We're the same age.
335119	他刚回到家。	Ta1 gang1 hui2dao4 jia1.	He just got home.
335121	他刚好准时到校。	Ta1 gang1hao3 zhun3shi2 dao4 xiao4.	He got to school just in time.
335122	他毫不犹豫地把自己的车卖了。	Ta1 hao2 bu4 you2yu4 de5 ba3 zi4ji3 de5 che1 mai4 le5.	Without the slightest hesitation, he sold his own car.
335123	春天和秋天，你更喜欢哪个？	Chun1tian1 he2 qiu1tian1, ni3 geng4 xi3huan5 nei3ge5?	Which do you prefer, spring or autumn?
335125	不要对批评太敏感了。	Bu4 yao4 dui4 pi1ping2 tai4 min3gan3 le5.	Don't be too sensitive to criticism.
335126	我给了你一本书。	Wo3 gei3 le5 ni3 yi1 ben3 shu1.	I gave you a book.
335127	他说的话根本毫无意义。	Ta1 shuo1 de5 hua4 gen1ben3 hao2wu2 yi4yi4.	What he says makes no sense at all.
335128	天快要下雨了。	Tian1 kuai4 yao4 xia4yu3 le5.	It's going to rain.
335129	电脑是个复杂的机器。	Dian4nao3 shi4 ge5 fu4za2 de5 ji1qi4.	A computer is a complex machine.
335130	火车什么时候到横滨？	Huo3che1 shen2me5 shi2hou5 dao4 Heng2bin1?	What time does this train reach Yokohama?
8538013	耐心地坚持下去，有些事急不来。	Nai4xin1 de5 jian1chi2 xia4qu4, you3xie1 shi4 ji2 bu4 lai2.	Be patient and keep your chin up. Some things just take time.
8603786	一些植物无法适应寒冷。	Yi1xie1 zhi2wu4 wu2fa3 shi4ying4 han2leng3.	Some plants cannot adapt themselves to the cold.
8796079	我们每天早上到公园里遛狗。	Wo3men5 mei3tian1 zao3shang5 dao4 gong1yuan2 li3 liu4gou3.	Every morning we take the dog for a walk in the park.
